8.5, 22.783060545055182, 29.01395985625024
8.5, 23.451842853947255, 28.88637597028659
8.5, 23.884547407975802, 28.541514920868753
8.5, 23.986641423866924, 27.923999235021384
8.5, 19.67913423809413, 23.87502472231916
8.5, 22.136476460152654, 25.181031491553195
8.5, 23.111878141956424, 25.291762372208865
8.5, 25.88791831046727, 26.626915549546357
8.5, 26.111902971390894, 26.112700945166228
8.5, 43.32581508949554, 36.636113300589685
8.5, 34.18234967919979, 29.85950269077958
8.5, 31.72304479525714, 27.56112833311723
8.5, 31.938872296096427, 26.93991651776435
8.5, 31.587895953311804, 26.009456643269026
8.5, 31.017298240121402, 24.992190018929538
8.5, 25.03056429242825, 21.2537095221987
8.5, 31.573972471275525, 23.89965532472246
8.5, 33.1916652222261, 23.977527680040964
8.5, 33.34019560050041, 23.344011455140237
8.5, 34.067114641919304, 22.96063222642023
8.5, 36.31229585992505, 23.171119847695106
8.5, 36.5628116678551, 22.53514841906284
8.5, 50.2427240256745, 26.786856033796898
8.5, 51.91218681353037, 26.374799386150144
8.5, 41.41887207040386, 21.95780733142523
8.5, 52.740302932084795, 24.62432875576247
8.5, 53.983705360498504, 23.979578418285968
8.5, 30.837928864960844, 16.762998135614666
8.5, 30.768453498551903, 16.17143706136722
8.5, 30.277571982309734, 15.490128275229878
8.5, 30.394955121152176, 14.960647152666736
8.5, 30.40032978130301, 14.40922550077827
8.5, 31.01814120785337, 13.969335186369603
8.5, 30.795196293311623, 13.377479929600396
8.5, 30.35927398334601, 12.766717706578044
8.5, 29.52115135192537, 12.124741606094345
8.5, 30.59263131683038, 11.715415119320241
8.5, 30.540970404667927, 11.171988683489195
8.5, 22.036824985284806, 10.040964916578062
8.5, 43.49069507125924, 10.779250748160603
8.5, 43.6879729424201, 10.025617632683964
8.5, 42.420557685909415, 9.240453588698749
8.5, 67.00313632494482, 8.5
8.5, 66.99293142274556, 7.330634032284348
8.5, 66.96231982465982, 6.161624264770365
8.5, 67.29174702278677, 4.973388974459546
8.5, 66.83992005242311, 3.826097480174939
8.5, 34.99558558836946, 5.438282987566469
8.5, 43.475129529744315, 3.930579757699996
8.5, 43.38876067768905, 3.1725300720687377
8.5, 30.564663855265266, 4.204416629383006
8.5, 31.003916329595583, 3.589462064268252
8.5, 30.601912669737082, 3.10405713504114
8.5, 30.40032978130301, 2.590774499221731
8.5, 29.98768913610185, 2.125919904800716
8.5, 30.689389036358456, 1.4147962664272349
8.5, 30.457955486543955, 0.9059787878534973
8.5, 29.612998473398807, 0.5652209735887208
8.5, 29.569509529945982, 0.021079583136891955
8.5, 29.31803924037794, -0.46342411599249367
8.5, 24.236564727615907, 0.6250627509738687
8.5, 19.349896048020007, 1.8372964763821464
8.5, 20.83000393586528, 0.9184985876971972
8.5, 19.92253297553516, 0.8524561038849461
8.5, 20.552724276736754, 0.19616037983944778
8.5, 17.611959128296753, 1.0241668859251662
8.5, 17.106285198000197, 0.8837911307815016
8.5, 17.40244908054733, 0.3851047230883662
8.5, 15.415194549482482, 0.9815072591345517
8.5, 14.999089054570893, 0.8575824074627993
8.5, 9.436003437963432, 3.4827879748447037
8.5, 14.204119434794835, 0.9475357280734729
8.5, 14.279113730249293, 1.2244281582126604
8.5, 12.907392541737421, 2.2046440239827145
8.5, 13.75859715996177, 2.0842607788402123
