66,30,65
367,31,65
378,32,
368,33,65
487,34,65
480,35,65
397,36,65
365,37,65
174,38,65
174,39,65
270,40,65
153,41,65
152,42,65
152,43,65
145,44,65
188,45,65
153,46,65
152,47,65
153,48,65
167,49,65
158,50,65
162,51,65
168,52,65
162,53,65
227,54,65
156,55,65
167,56,65
167,57,65
160,58,65
166,59,65
169,60,65
166,61,65
166,62,65
171,63,65
171,64,65
170,65,65
170,66,65
170,67,65
219,68,65
175,69,65
174,70,65
174,71,65
185,72,65
178,73,65
178,74,65
178,75,65
178,76,65
229,77,65
170,78,65
202,79,65
203,80,65
200,81,65
248,82,65
237,83,65
298,84,65
298,85,65
303,86,65
375,87,65
374,88,65
374,89,65
443,90,65
536,91,65
484,92,65
483,93,65
484,94,65
527,95,65
512,96,65
535,97,65
535,98,65
535,99,65
552,100,65
550,30,70
651,31,70
620,32,70
591,33,70
574,34,70
586,35,70
574,36,70
460,37,70
476,38,70
331,39,70
325,40,70
323,41,70
238,42,70
343,43,70
250,44,70
249,45,70
251,46,70
174,47,70
174,48,70
167,49,70
166,50,70
166,51,70
217,52,70
170,53,70
174,54,70
181,55,70
174,56,70
269,57,70
290,58,70
265,59,70
265,60,70
284,61,70
294,62,70
294,63,70
294,64,70
298,65,70
363,66,70
277,67,70
276,68,70
277,69,70
176,70,70
181,71,70
182,72,70
180,73,70
182,74,70
195,75,70
182,76,70
286,77,70
291,78,70
286,79,70
364,80,70
371,81,70
363,82,70
363,83,70
385,84,70
360,85,70
360,86,70
359,87,70
367,88,70
455,89,70
425,90,70
424,91,70
425,92,70
471,93,70
472,94,70
509,95,70
508,96,70
508,97,70
628,98,70
531,99,70
549,100,70
552,30,75
732,31,75
632,32,75
622,33,75
597,34,75
578,35,75
593,36,75
472,37,75
477,38,75
471,39,75
356,40,75
360,41,75
269,42,75
268,43,75
271,44,75
490,45,75
398,46,75
175,47,75
174,48,75
174,49,75
249,50,75
178,51,75
178,52,75
187,53,75
178,54,75
246,55,75
252,56,75
245,57,75
372,58,75
366,59,75
375,60,75
377,61,75
374,62,75
378,63,75
464,64,75
379,65,75
378,66,75
382,67,75
253,68,75
253,69,75
190,70,75
190,71,75
190,72,75
209,73,75
190,74,75
198,75,75
207,76,75
197,77,75
428,78,75
366,79,75
356,80,75
383,81,75
378,82,75
375,83,75
376,84,75
374,85,75
371,86,75
456,87,75
375,88,75
374,89,75
379,90,75
428,91,75
428,92,75
480,93,75
479,94,75
480,95,75
548,96,75
515,97,75
539,98,75
561,99,75
538,100,75
659,30,80
576,31,80
639,32,80
622,33,80
595,34,80
575,35,80
578,36,80
574,37,80
473,38,80
479,39,80
367,40,80
364,41,80
373,42,80
284,43,80
368,44,80
367,45,80
367,46,80
368,47,80
176,48,80
174,49,80
186,50,80
180,51,80
186,52,80
216,53,80
176,54,80
178,55,80
316,56,80
313,57,80
371,58,80
374,59,80
370,60,80
375,61,80
465,62,80
379,63,80
378,64,80
387,65,80
370,66,80
412,67,80
226,68,80
225,69,80
226,70,80
200,71,80
193,72,80
190,73,80
192,74,80
190,75,80
275,76,80
209,77,80
217,78,80
377,79,80
372,80,80
379,81,80
381,82,80
378,83,80
378,84,80
470,85,80
368,86,80
367,87,80
375,88,80
401,89,80
424,90,80
454,91,80
454,92,80
455,93,80
508,94,80
490,95,80
520,96,80
520,97,80
519,98,80
650,99,80
539,100,80
539,30,85
673,31,85
719,32,85
594,33,85
596,34,85
577,35,85
533,36,85
555,37,85
398,38,85
392,39,85
409,40,85
231,41,85
229,42,85
371,43,85
371,44,85
373,45,85
309,46,85
229,47,85
206,48,85
205,49,85
206,50,85
275,51,85
205,52,85
186,53,85
204,54,85
186,55,85
357,56,85
376,57,85
355,58,85
371,59,85
395,60,85
375,61,85
375,62,85
385,63,85
378,64,85
379,65,85
340,66,85
339,67,85
341,68,85
206,69,85
205,70,85
194,71,85
194,72,85
194,73,85
241,74,85
193,75,85
246,76,85
250,77,85
245,78,85
379,79,85
387,80,85
378,81,85
379,82,85
405,83,85
375,84,85
375,85,85
393,86,85
371,87,85
424,88,85
418,89,85
417,90,85
418,91,85
472,92,85
472,93,85
505,94,85
505,95,85
504,96,85
647,97,85
524,98,85
525,99,85
548,100,85
538,30,90
631,31,90
676,32,90
606,33,90
589,34,90
599,35,90
546,36,90
537,37,90
536,38,90
397,39,90
399,40,90
223,41,90
218,42,90
212,43,90
371,44,90
371,45,90
230,46,90
229,47,90
230,48,90
267,49,90
193,50,90
190,51,90
194,52,90
189,53,90
194,54,90
188,55,90
186,56,90
357,57,90
352,58,90
367,59,90
369,60,90
364,61,90
370,62,90
374,63,90
375,64,90
374,65,90
379,66,90
356,67,90
356,68,90
210,69,90
209,70,90
210,71,90
253,72,90
182,73,90
182,74,90
189,75,90
182,76,90
268,77,90
272,78,90
269,79,90
376,80,90
374,81,90
375,82,90
376,83,90
372,84,90
374,85,90
455,86,90
383,87,90
382,88,90
387,89,90
432,90,90
432,91,90
480,92,90
479,93,90
480,94,90
644,95,90
508,96,90
509,97,90
550,98,90
531,99,90
551,100,90
571,30,95
647,31,95
604,32,95
701,33,95
575,34,95
570,35,95
564,36,95
459,37,95
458,38,95
385,39,95
387,40,95
396,41,95
385,42,95
371,43,95
356,44,95
355,45,95
356,46,95
444,47,95
339,48,95
340,49,95
336,50,95
340,51,95
395,52,95
340,53,95
343,54,95
351,55,95
348,56,95
360,57,95
363,58,95
359,59,95
363,60,95
368,61,95
367,62,95
367,63,95
373,64,95
371,65,95
371,66,95
371,67,95
370,68,95
371,69,95
479,70,95
370,71,95
371,72,95
384,73,95
370,74,95
372,75,95
377,76,95
371,77,95
372,78,95
368,79,95
371,80,95
373,81,95
370,82,95
367,83,95
455,84,95
364,85,95
363,86,95
368,87,95
386,88,95
386,89,95
443,90,95
443,91,95
443,92,95
605,93,95
477,94,95
477,95,95
520,96,95
505,97,95
566,98,95
532,99,95
531,100,95
554,30,100
727,31,100
641,32,100
605,33,100
625,34,100
581,35,100
575,36,100
473,37,100
471,38,100
472,39,100
391,40,100
382,41,100
368,42,100
369,43,100
362,44,100
477,45,100
357,46,100
340,47,100
340,48,100
340,49,100
447,50,100
340,51,100
340,52,100
350,53,100
343,54,100
364,55,100
349,56,100
359,57,100
356,58,100
356,59,100
360,60,100
359,61,100
359,62,100
367,63,100
362,64,100
368,65,100
368,66,100
380,67,100
368,68,100
367,69,100
367,70,100
367,71,100
367,72,100
373,73,100
366,74,100
367,75,100
368,76,100
380,77,100
449,78,100
367,79,100
367,80,100
367,81,100
367,82,100
368,83,100
364,84,100
366,85,100
368,86,100
396,87,100
394,88,100
394,89,100
403,90,100
443,91,100
520,92,100
484,93,100
483,94,100
483,95,100
515,96,100
512,97,100
535,98,100
536,99,100
558,100,100
669,30,105
552,31,105
652,32,105
604,33,105
604,34,105
579,35,105
573,36,105
573,37,105
472,38,105
466,39,105
418,40,105
417,41,105
437,42,105
367,43,105
352,44,105
383,45,105
382,46,105
382,47,105
349,48,105
429,49,105
344,50,105
346,51,105
340,52,105
415,53,105
353,54,105
375,55,105
374,56,105
375,57,105
407,58,105
385,59,105
386,60,105
395,61,105
389,62,105
386,63,105
388,64,105
392,65,105
363,66,105
364,67,105
360,68,105
359,69,105
359,70,105
369,71,105
437,72,105
364,73,105
366,74,105
360,75,105
359,76,105
364,77,105
397,78,105
397,79,105
397,80,105
437,81,105
413,82,105
414,83,105
417,84,105
414,85,105
491,86,105
408,87,105
406,88,105
425,89,105
426,90,105
462,91,105
461,92,105
461,93,105
494,94,105
493,95,105
517,96,105
518,97,105
516,98,105
538,99,105
653,100,105
553,30,110
654,31,110
615,32,110
613,33,110
583,34,110
585,35,110
531,36,110
523,37,110
329,38,110
339,39,110
333,40,110
373,41,110
361,42,110
284,43,110
193,44,110
194,45,110
183,46,110
171,47,110
163,48,110
166,49,110
162,50,110
166,51,110
201,52,110
174,53,110
174,54,110
175,55,110
184,56,110
178,57,110
182,58,110
191,59,110
182,60,110
186,61,110
189,62,110
238,63,110
237,64,110
239,65,110
459,66,110
363,67,110
363,68,110
391,69,110
370,70,110
352,71,110
303,72,110
297,73,110
317,74,110
319,75,110
371,76,110
371,77,110
371,78,110
361,79,110
429,80,110
318,81,110
339,82,110
317,83,110
294,84,110
314,85,110
363,86,110
363,87,110
365,88,110
432,89,110
432,90,110
432,91,110
489,92,110
469,93,110
606,94,110
504,95,110
498,96,110
519,97,110
522,98,110
543,99,110
542,100,110
542,30,115
724,31,115
721,32,115
599,33,115
616,34,115
578,35,115
535,36,115
555,37,115
359,38,115
366,39,115
367,40,115
261,41,115
256,42,115
182,43,115
172,44,115
182,45,115
240,46,115
183,47,115
174,48,115
174,49,115
181,50,115
215,51,115
170,52,115
173,53,115
168,54,115
170,55,115
175,56,115
183,57,115
175,58,115
178,59,115
183,60,115
182,61,115
182,62,115
184,63,115
176,64,115
182,65,115
182,66,115
197,67,115
182,68,115
186,69,115
191,70,115
182,71,115
182,72,115
184,73,115
259,74,115
257,75,115
257,76,115
359,77,115
344,78,115
417,79,115
355,80,115
348,81,115
336,82,115
339,83,115
321,84,115
320,85,115
322,86,115
390,87,115
465,88,115
429,89,115
453,90,115
428,91,115
466,92,115
536,93,115
502,94,115
501,95,115
503,96,115
525,97,115
525,98,115
525,99,115
569,100,115
545,30,120
730,31,120
649,32,120
609,33,120
593,34,120
586,35,120
529,36,120
531,37,120
526,38,120
368,39,120
368,40,120
231,41,120
235,42,120
222,43,120
190,44,120
266,45,120
183,46,120
182,47,120
185,48,120
186,49,120
220,50,120
182,51,120
208,52,120
182,53,120
187,54,120
206,55,120
186,56,120
186,57,120
189,58,120
240,59,120
190,60,120
191,61,120
