-5.919517424211312, 27.25290493502325, 32.41605205064983
-5.803893545984261, 27.05263850336584, 31.388510142512455
-6.001618226919604, 27.3951076966562, 30.92549842874668
-3.3731136117475344, 22.842404155248897, 25.88497734343205
-3.058226725726419, 22.297004070023174, 24.781121569647294
-3.305707217090257, 22.72565285494745, 24.576206282517216
-5.33646114464581, 26.243021835143715, 26.95080480636766
-7.176800197390291, 29.430582577650338, 28.85925696906175
-7.301450495162557, 29.646483226570492, 28.280186769707594
-24.435052070395813, 59.32275167151664, 49.797475752415615
-17.009148041100474, 46.460708600646676, 38.95658708354105
-25.360625195234057, 60.925891349856784, 47.82253143106425
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
7.361215932167729, 4.249999999999999, 8.5
-34.2807453994699, 76.37599275321494, 43.8519277657087
-33.41967397897667, 74.88457330397516, 41.45309807399739
-34.872260484998, 77.40052693479306, 40.92382534213263
-33.59924711859749, 75.19560310547308, 38.316778664478285
-33.13749404304072, 74.39582331805755, 36.38964829414777
-17.627354216317514, 47.53147310567542, 24.738557243880994
-23.302131853366163, 57.36047629469933, 27.249452428550367
-23.297948014953327, 57.35322967399764, 26.082747586119527
-24.638180296768724, 59.67458008004588, 25.648424755654073
-24.430092624797588, 59.31416165976315, 24.35292694055897
-23.881385322319524, 58.36377273338707, 22.925845675361444
-23.672516312136857, 58.00200099562408, 21.692846843274964
-24.114080550571153, 58.76681269139774, 20.736355721032254
-24.048942699529796, 58.653990623898245, 19.576916870202307
-22.868414300551485, 56.60925545708988, 18.07580613125383
-24.391145439446596, 59.24670315592343, 17.425006741877297
-23.802368309288482, 58.226911252154984, 16.152814014495757
-23.07756512827357, 56.9715153171496, 14.898489611554078
-23.91692397451233, 58.42532748461754, 13.972965316024617
-18.73714168354728, 49.45368138452054, 12.149949890057172
-23.513982903356144, 57.72741307691879, 11.73620121178429
-24.683661301239432, 59.753355490568424, 10.738063542518333
-24.698310508512186, 59.77872866185544, 9.619202231179953
-24.7031940734635, 59.78718724447318, 8.5
-24.698310508512186, 59.77872866185544, 7.380797768820047
-24.683661301239432, 59.753355490568424, 6.261936457481667
-23.83174234254726, 58.277788570182395, 5.230492655107247
-25.323527150092588, 60.86163565081028, 3.9289202341296585
